,Anno,Codice_Nazionale,Codice_Istat,Denominazione Italiana,Provincia,Sigla Provincia,Codice_Provincia,Regione,Sigla Regione,Codice_Regione,AreaGeo,CAT_DET_COD_1,CAT_DET_COD_2,CAT_DET_COD_3,CAT_DET_COD_4,CAT_DET_COD_5,CAT_DET_COD_6,CAT_DET_COD_7,COEFF_TEORICO,IND1,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,LQP_COD_1,LQP_COD_2,LQP_COD_3,LQP_COD_4,LQP_COD_5,LQP_COD_6,LQP_COD_S
3626,2010,L709,108047.0,Veduggio con Colzano,Monza e della Brianza,MB,108.0,Lombardia,LOM,3.0,Nord-ovest,0.09691294199999999,0.25095472,0.090690342,0.036029873,0.509167165,0.0033190409999999996,0.012925917,0.000505758,32.733713800000004,-24.66077637,-13.58750563,5043.007209,89.11861688,10.76600741,0.0,2.0,5.784610606,-24.66077637,-13.58750563,0.0,0.0,3.0,4.0,5.6
3627,2010,L744,108048.0,Verano Brianza,Monza e della Brianza,MB,108.0,Lombardia,LOM,3.0,Nord-ovest,0.080475702,0.229291192,0.125424982,0.044342005,0.513869104,0.002522764,0.004074251,0.00019968,38.73615459,45.63271158,-32.90454317,13223.508179999999,104.8041396,2.054983129,0.0,2.0,3.070069829,45.63271158,-32.90454317,0.0,0.0,9.0,2.0,2.0
3628,2010,L768,15235.0,Vermezzo,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.08704622,0.214930708,0.09112107,0.040998042,0.552474472,0.004548466,0.008881023,0.000130934,33.12970711,3.84933694,-26.32155422,7378.477927,49.0453326,29.42719956,0.0,0.0,2.202158115,3.84933694,-26.32155422,0.0,0.0,6.0,3.0,3.8
3629,2010,L773,15236.0,Vernate,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.051575881,0.18803181800000002,0.125306978,0.028835907999999997,0.5668505660000001,0.0,0.039398849,8.09116e-05,64.27192762,42.8369347,108.7621854,10876.03503,29.76962563,17.01121464,0.00122807,2.0,1.759235989,42.8369347,108.7621854,0.0,2.0,9.0,10.0,6.8
3630,2010,L883,15237.0,Vignate,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.074004587,0.162225548,0.10790239,0.024604509,0.615395617,0.0,0.015867348,2.86538e-05,52.67901235,14.40507781,-56.24015704,6191.3419030000005,17.07038118,0.0,0.0,0.0,1.452432825,14.40507781,-56.24015704,0.0,2.0,7.0,1.0,2.2
3631,2010,M017,108049.0,Villasanta,Monza e della Brianza,MB,108.0,Lombardia,LOM,3.0,Nord-ovest,0.069165431,0.19000217100000003,0.12492850800000001,0.065096323,0.523368267,0.000861865,0.026577434,0.000151659,51.27799228,2.894399807,-27.86277574,4376.734883,55.76976214,6.337472971,0.0,0.0,6.5340065339999995,2.894399807,-27.86277574,0.0,0.0,6.0,3.0,3.8
3632,2010,M052,108050.0,Vimercate,Monza e della Brianza,MB,108.0,Lombardia,LOM,3.0,Nord-ovest,0.104503976,0.161947371,0.11077463300000001,0.04255015400000001,0.549534871,0.0,0.030688995,9.9823e-05,29.6476834,-16.56901135,-45.32169263,5312.252281,17.29530288,80.71141346,0.11299435,1.0,0.965250965,-16.56901135,-45.32169263,0.0,0.0,4.0,1.0,3.4
3633,2010,M053,15242.0,Vimodrone,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.115884001,0.20574533,0.11656316800000001,0.043960244,0.503836562,0.0,0.014010695,7.79278e-05,35.74995289,10.02416607,-37.29037135,4003.456404,16.8810917,10.55068231,5.91716e-05,2.0,1.507443,10.02416607,-37.29037135,0.0,0.0,6.0,2.0,3.2
3634,2010,M091,15243.0,Vittuone,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.144549639,0.174616247,0.280260771,0.048624652000000004,0.35194869100000004,0.0,0.0,2.56883e-05,32.61198463,556.7911098999999,0.16891183199999998,12318.95678,89.09038715,6.599287937000001,0.0,0.0,2.358490566,556.7911098999999,0.16891183199999998,0.0,1.0,10.0,6.0,4.0
3635,2010,M102,15244.0,Vizzolo Predabissi,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.08465164900000001,0.220355544,0.114116156,0.054012365,0.520802505,0.0005916869999999999,0.0054700930000000005,5.670810000000001e-05,49.637700099999996,21.08376202,-23.0797425,1840.7340600000002,1.211479495,0.0,0.152439024,0.0,0.326690624,21.08376202,-23.0797425,0.0,0.0,7.0,3.0,3.4
3636,2010,M160,15246.0,Zelo Surrigone,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.07834155400000001,0.24733154300000001,0.108777275,0.040269503,0.5002483,0.0007208,0.024311025,0.000176005,56.11642145,45.91537261,-45.59580067,2839.497167,15.9889756,2.498277438,0.0,0.0,3.159869655,45.91537261,-45.59580067,0.0,0.0,9.0,1.0,1.4
3637,2010,M176,15247.0,Zibido San Giacomo,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.067135526,0.234786315,0.08950664400000001,0.057955942,0.5083998,0.003899213,0.03831656,0.000124669,54.76594668,17.64388397,-26.38468602,2070.7007550000003,18.50304024,10.20857393,2.008368201,0.0,4.893688828999999,17.64388397,-26.38468602,0.0,0.0,7.0,3.0,3.4
3638,2010,L928,15248.0,Villa Cortese,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.104172764,0.18902633300000002,0.09807256199999999,0.022396943,0.552889978,0.001295884,0.032145537,4.12716e-05,58.61538462,39.34002993,11.09125719,2662.696636,12.55456003,6.2772800129999995,0.0,0.0,2.7637033630000003,39.34002993,11.09125719,0.0,0.0,8.0,7.0,5.4
3639,2010,L664,15249.0,Vanzaghello,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.083720348,0.162652576,0.12769978699999998,0.052180841,0.552051747,0.001117819,0.020576882,7.74149e-05,41.96799551,-12.73424303,26.483480100000005,1382.241767,8.321744534,2.773914845,0.0,0.0,2.52667041,-12.73424303,26.483480100000005,0.0,0.0,4.0,8.0,7.6
3640,2010,A618,15250.0,Baranzate,Milano,MI,15.0,Lombardia,LOM,3.0,Nord-ovest,0.11116978400000001,0.136861368,0.104380023,0.059410015999999996,0.549100214,0.000489156,0.038589438999999996,2.38237e-05,136.66376090000003,108.1689676,29.29561229,2572.9512,2.344566935,4.68913387,0.055555556,13.0,1.245330012,108.1689676,29.29561229,0.0,1.0,10.0,8.0,5.2
3641,2010,A038,20001.0,Acquanegra sul Chiese,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.05120229900000001,0.24412669899999997,0.08997295300000001,0.058024904,0.530911699,0.001652656,0.02410879,7.10632e-05,62.56129032,66.49934946,-34.49849063,4545.279363000001,15.62434899,0.0,0.0,0.0,2.150537634,66.49934946,-34.49849063,0.0,0.0,9.0,2.0,2.0
3642,2010,A470,20002.0,Asola,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.064986771,0.21069459899999998,0.11356346099999999,0.048663309,0.528663959,0.000793712,0.032634189,7.23814e-05,63.50274424,80.59678128,-16.39790636,3772.830611,11.73894159,0.0,0.282485876,0.0,1.9758507140000001,80.59678128,-16.39790636,0.0,0.0,10.0,4.0,2.8
3643,2010,A575,20003.0,Bagnolo San Vito,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.086120019,0.159205071,0.09845446599999999,0.070071567,0.552678452,0.013516567,0.019953858,2.8921599999999998e-05,67.75,42.27931488,-10.66145797,2318.728387,0.0,5.092972208,0.0,0.0,0.0,42.27931488,-10.66145797,0.0,0.0,8.0,5.0,4.2
3644,2010,A866,20004.0,Bigarello,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.077720237,0.212446925,0.102971255,0.047906365,0.506666486,0.002266603,0.050022129000000005,3.36567e-05,48.91796701,47.32703272,32.42542066,3291.732793,21.000273,3.000039001,0.0,0.0,3.12082033,47.32703272,32.42542066,0.0,0.0,9.0,8.0,5.6
3645,2010,B011,20005.0,Borgoforte,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.069420585,0.23341007,0.100442195,0.077233553,0.5054318729999999,0.000621563,0.013440162,5.0132399999999995e-05,50.08346037,18.46661313,-34.34127084,2911.074439,19.93598334,6.645327781000001,0.0,0.0,3.4298780489999996,18.46661313,-34.34127084,0.0,0.0,7.0,2.0,2.8
3646,2010,B013,20006.0,Borgofranco sul Po,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.07735329,0.196709677,0.084377408,0.05557897,0.579376452,0.0,0.006604203,2.98917e-05,89.63117871,113.8311176,28.58460372,4337.138809,27.59813437,9.199378122,0.000309278,0.0,5.703422053,113.8311176,28.58460372,0.0,1.0,10.0,8.0,5.2
3647,2010,B110,20007.0,Bozzolo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.07349090400000001,0.213921398,0.067647042,0.082555285,0.541303601,0.0,0.02108177,5.03829e-05,50.51370089,37.24008283,19.69752166,2876.344591,15.03912051,1.879890064,0.0,0.0,2.6411356880000003,37.24008283,19.69752166,0.0,0.0,8.0,7.0,5.4
3648,2010,B612,20008.0,Canneto sull'Oglio,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.052605985,0.210914887,0.10037976300000001,0.06855328299999999,0.5508258420000001,0.0030499259999999997,0.013670314,7.30847e-05,49.53154445,49.52350546,-5.798835585,4400.192157,12.7376713,7.278669314,0.0,0.0,1.433838591,49.52350546,-5.798835585,0.0,0.0,9.0,5.0,3.8
3649,2010,B739,20009.0,Carbonara di Po,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.059475448,0.264689558,0.118026102,0.064876511,0.48276749799999996,0.001072992,0.009091891999999999,0.000177401,54.14486522,66.81152149,-19.69591198,3639.981834,12.78497288,10.00563095,0.0,0.0,1.9017694719999998,66.81152149,-19.69591198,0.0,0.0,9.0,4.0,3.2
3650,2010,B901,20010.0,Casalmoro,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.084771551,0.21533988199999998,0.09043372,0.035042376,0.552521454,0.000658304,0.021232712,8.77274e-05,38.71040462,3.494189427,-12.71822453,1863.958933,11.13326425,0.0,0.0,0.0,2.3121387280000003,3.494189427,-12.71822453,0.0,0.0,6.0,5.0,5.0
3651,2010,B907,20011.0,Casaloldo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.075740534,0.255892407,0.12425477,0.035890177,0.5000404070000001,0.0031511140000000004,0.005030591,0.000368434,21.97339207,-38.81861086,22.075350699999998,2045.653546,30.75887055,2.460709644,0.0,0.0,3.3039647580000002,-38.81861086,22.075350699999998,0.0,0.0,2.0,7.0,7.8
3652,2010,B911,20012.0,Casalromano,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.14430952800000002,0.194728512,0.085505577,0.051460208,0.497967308,0.0008182819999999999,0.025210586,8.116550000000001e-05,64.74469716,41.05824452,-3.8700714489999997,2119.07313,11.71008179,2.509303242,0.0,0.0,3.5778175310000004,41.05824452,-3.8700714489999997,0.0,0.0,8.0,5.0,4.2
3653,2010,C059,20013.0,Castelbelforte,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.111116168,0.193217566,0.12367634699999999,0.057402195999999996,0.496776947,0.000270071,0.017540705,6.19833e-05,56.64623338,11.8409949,12.08865443,2013.950795,10.50313978,3.938677418,0.0,0.0,2.954209749,11.8409949,12.08865443,0.0,0.0,7.0,7.0,5.8
3654,2010,C076,20014.0,Castel d'Ario,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.07839798099999999,0.22502859,0.071698549,0.06543471,0.54134378,0.0,0.018096391,2.5406e-05,88.80338983,86.39350653,-44.733844700000006,2925.502809,13.95914994,27.91829989,0.0,0.0,4.237288136,86.39350653,-44.733844700000006,0.0,0.0,10.0,1.0,1.0
3655,2010,C118,20015.0,Castel Goffredo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.04864429,0.203475825,0.096931089,0.044856547000000004,0.582668441,0.002845719,0.020578088,0.00026251299999999997,50.50738848,25.91847558,-38.49328241,3691.0593310000004,31.28666406,3.5323652969999997,0.0,3.0,4.281176633,25.91847558,-38.49328241,0.0,0.0,8.0,2.0,2.4
3656,2010,C195,20016.0,Castellucchio,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.07304224299999999,0.207814042,0.126550797,0.053126627999999995,0.52065593,0.000420183,0.018390177,5.6911000000000004e-05,55.68019716,52.49445568,-10.27528485,2838.6512190000003,7.390742651,0.0,0.0,0.0,1.449695564,52.49445568,-10.27528485,0.0,0.0,9.0,5.0,3.8
3657,2010,C312,20017.0,Castiglione delle Stiviere,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.109376926,0.139554671,0.096875531,0.073908729,0.5761504239999999,0.001184814,0.002948906,3.31058e-05,35.87635135,-27.51930563,-29.94155423,910.6813001,6.860510388,1.715127597,0.0,0.0,2.702702703,-27.51930563,-29.94155423,0.0,0.0,3.0,3.0,5.0
3658,2010,C406,20018.0,Cavriana,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.05347168,0.221374364,0.11193905900000001,0.069045232,0.5344418089999999,0.00107184,0.008656017,4.9186999999999995e-05,49.14902737,36.95965306,18.39715422,3967.101604,7.983755717999999,2.661251906,0.0,0.0,0.989119683,36.95965306,18.39715422,0.0,0.0,8.0,7.0,5.4
3659,2010,C502,20019.0,Ceresara,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.07687485200000001,0.225685567,0.087257105,0.056399345,0.539624499,0.000115758,0.014042873999999999,5.08001e-05,52.24103832,12.79057984,-4.853105596,2095.5300850000003,8.263848143999999,9.916617772,0.101449275,0.0,2.060156572,12.79057984,-4.853105596,0.0,0.0,7.0,5.0,4.6
3660,2010,C930,20020.0,Commessaggio,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.075617132,0.224306265,0.097082949,0.045372275,0.555449985,0.000259983,0.0019114120000000001,0.000185517,48.55383873,22.47450102,-34.24860147,2270.2888940000003,15.80430834,3.6124133360000004,0.079842105,0.0,3.380009657,22.47450102,-34.24860147,0.0,0.0,7.0,2.0,2.8
3661,2010,D227,20021.0,Curtatone,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.058117437,0.210121568,0.09471441,0.053869455999999996,0.558814389,0.000604727,0.023758012999999998,0.000137909,41.49026986,26.455984700000002,-20.18398411,2034.450073,22.66937715,3.163168905,0.0,0.0,4.6231588,26.455984700000002,-20.18398411,0.0,0.0,8.0,4.0,3.6
3662,2010,D351,20022.0,Dosolo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.058539767,0.251175895,0.10487454,0.060237887999999996,0.51305422,0.00020010099999999997,0.011917589,0.000109709,53.24058205,35.64274915,-22.47905811,4349.123289,19.81118619,5.282982983999999,0.0,0.0,2.425222312,35.64274915,-22.47905811,0.0,0.0,8.0,4.0,3.6
3663,2010,D529,20023.0,Felonica,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.12126485599999999,0.153094124,0.09315437900000001,0.046458676,0.557913535,0.0,0.02811443,3.61721e-05,32.68396226,-30.74637911,-38.22179068,875.2591497999999,0.0,4.736934351,0.149253731,0.0,0.0,-30.74637911,-38.22179068,0.0,0.0,3.0,2.0,4.4
3664,2010,D949,20024.0,Gazoldo degli Ippoliti,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.017879027,0.30808567800000003,0.09044406599999999,0.047098731,0.51432341,0.006198144,0.015970945,0.00101665,65.56226858,41.67142103,138.1082118,9713.80494,86.25382275,18.89659721,0.11907916,70.0,5.821607833,41.67142103,138.1082118,0.0,2.0,8.0,10.0,7.2
3665,2010,D959,20025.0,Gazzuolo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.107129562,0.19903473600000002,0.08449996,0.038239882,0.543424539,0.00156838,0.02610294,0.000134781,45.73174897,7.749364308,-20.24748054,1527.2271560000002,9.029620005,2.376215791,0.0,0.0,2.703856553,7.749364308,-20.24748054,0.0,0.0,6.0,4.0,4.4
3666,2010,E078,20026.0,Goito,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.10138987599999999,0.182793968,0.11440386300000001,0.0,0.509146796,0.0,0.09226549699999999,1.56011e-05,65.21124829,37.70527696,26.81575201,1991.178984,4.188516762,0.0,0.0,0.0,1.371742112,37.70527696,26.81575201,0.0,0.0,8.0,8.0,6.0
3667,2010,E089,20027.0,Gonzaga,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.05885892,0.217612157,0.102631592,0.054190012999999995,0.554425191,0.000911475,0.011370652,0.000128333,38.12165294,4.279060872,-31.13885335,2409.9706530000003,26.85621184,4.882947608,0.033670034,0.0,4.248197734,4.279060872,-31.13885335,0.0,0.0,6.0,2.0,3.2
3668,2010,E261,20028.0,Guidizzolo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.10027852699999999,0.21419731399999997,0.10042357,0.0371482,0.5118076970000001,0.003110818,0.033033873,7.38184e-05,42.30119723,4.260004772,-3.923369455,1297.105394,15.23276812,0.761638406,0.0,0.0,3.1505986139999997,4.260004772,-3.923369455,0.0,0.0,6.0,5.0,5.0
3669,2010,E818,20029.0,Magnacavallo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.053550317,0.24044116399999999,0.11036504400000001,0.026336631,0.519998439,0.000201355,0.04910704900000001,9.80536e-05,39.91127968,11.54432302,-50.96939475,1871.090491,13.91593692,12.3697217,0.0,0.0,2.968337731,11.54432302,-50.96939475,0.0,0.0,7.0,1.0,2.2
3670,2010,E897,20030.0,Mantova,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.089404187,0.208968227,0.10098676699999999,0.042630583,0.530936867,0.004203727,0.022869642000000003,9.049780000000001e-05,35.96233793,-12.74046454,-16.06570527,1976.345964,11.31014452,0.0,0.0,0.0,2.058036633,-12.74046454,-16.06570527,0.0,0.0,4.0,4.0,5.2
3671,2010,E922,20031.0,Marcaria,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.079347103,0.16777534800000002,0.08844034199999999,0.044659715999999995,0.553239322,0.00033653599999999996,0.066201632,5.1434700000000004e-05,40.37111801,-8.627337267,-30.91975567,1410.096134,13.55913818,1.355913818,0.0,0.0,3.881987578,-8.627337267,-30.91975567,0.0,0.0,5.0,3.0,4.2
3672,2010,E949,20032.0,Mariana Mantovana,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.051360513,0.245537571,0.10229432,0.061822037999999996,0.51807642,0.0056234169999999995,0.01528572,0.000119709,74.89973688,104.1778887,-34.67803952,4969.613605,12.86391085,1.83770155,0.0,3.0,1.9387896409999998,104.1778887,-34.67803952,0.0,1.0,10.0,2.0,1.6
3673,2010,E962,20033.0,Marmirolo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.063953157,0.235085564,0.110543536,0.05698115,0.516919103,0.0026404759999999997,0.013877013999999998,0.00011767,40.65584327,13.96610914,-36.28150343,2116.710951,23.53906236,3.5665245999999997,0.0,0.0,4.5211672830000005,13.96610914,-36.28150343,0.0,0.0,7.0,2.0,2.8
3674,2010,F086,20034.0,Medole,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.088875964,0.181656608,0.089915467,0.087574696,0.48547576299999995,0.0,0.066501503,2.35023e-05,71.05425631,46.0541474,-26.88034585,2293.900207,9.059995289,3.01999843,0.0,0.0,2.806361085,46.0541474,-26.88034585,0.0,0.0,9.0,3.0,2.6
3675,2010,F267,20035.0,Moglia,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.088041455,0.188558526,0.09799799599999999,0.06831179799999999,0.549679454,0.0,0.007410771,3.44739e-05,53.84957746,25.29850943,-12.67994613,1923.7681969999999,18.11400958,2.012667731,0.0,0.0,5.070422535,25.29850943,-12.67994613,0.0,0.0,8.0,5.0,4.2
3676,2010,F705,20036.0,Monzambano,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.052914653,0.241558778,0.09589994800000001,0.05335456,0.489746425,0.000526071,0.06599956400000001,0.000136235,67.46533313,48.799990799999996,-27.25234059,3350.6251190000003,11.2041805,2.987781468,0.0,0.0,2.255978343,48.799990799999996,-27.25234059,0.0,0.0,9.0,3.0,2.6
3677,2010,B012,20037.0,Motteggiana,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.068595965,0.193415146,0.11064834900000001,0.063116324,0.520252615,0.0,0.0439716,2.98517e-05,47.90704225,28.73138851,13.18733658,2218.3004899999996,0.0,2.608691115,0.0,0.0,0.0,28.73138851,13.18733658,0.0,0.0,8.0,7.0,5.4
3678,2010,G186,20038.0,Ostiglia,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.10027852699999999,0.21419731399999997,0.10042357,0.0371482,0.5118076970000001,0.003110818,0.033033873,4.25749e-05,42.30119723,4.260003298,-3.923369455,748.1069855000001,15.23276812,0.761638406,0.0,0.0,3.1505986139999997,4.260003298,-3.923369455,0.0,0.0,6.0,5.0,5.0
3679,2010,G417,20039.0,Pegognaga,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.032827436,0.223488884,0.10509724599999999,0.052255619,0.566885764,0.0030612240000000004,0.016383826,0.000281261,36.39949141,-5.705341066,-7.87005086,4405.953193,42.04232611,6.006046587,0.0,0.0,3.4732990139999997,-5.705341066,-7.87005086,0.0,0.0,5.0,5.0,5.4
3680,2010,G633,20040.0,Pieve di Coriano,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.089097085,0.18751320600000002,0.081359223,0.066652976,0.542615861,0.002264851,0.030496798,2.6246100000000003e-05,51.18114754,7.512838401000001,-28.72223477,1718.2727289999998,8.255502292000001,27.51834097,0.0,0.0,2.459016393,7.512838401000001,-28.72223477,0.0,0.0,6.0,3.0,3.8
3681,2010,G717,20041.0,Piubega,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.069990535,0.222061172,0.10469849199999999,0.05700739,0.522893238,0.000898515,0.022450658,0.00010109700000000001,37.34682377,-2.237115975,-15.97714801,1642.201676,10.51234938,15.01764197,0.149253731,0.0,2.390710383,-2.237115975,-15.97714801,0.0,0.0,5.0,4.0,4.8
3682,2010,G753,20042.0,Poggio Rusco,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.11476761099999999,0.192781762,0.092603466,0.04846698,0.531871722,0.0,0.019508459,2.8070700000000002e-05,59.66365688,27.654999800000002,-32.55362084,1705.0498010000001,8.601262665,2.150315666,0.27807692300000003,0.0,3.0097817910000004,27.654999800000002,-32.55362084,0.0,0.0,8.0,2.0,2.4
3683,2010,G816,20043.0,Pomponesco,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.053539665,0.20949351300000002,0.108196134,0.051712528,0.542793204,0.002144059,0.032120895,4.133359999999999e-05,69.89282961,98.22350786,-28.33181714,3462.142189,22.91519468,1.909599557,0.13761467900000002,0.0,4.626060139,98.22350786,-28.33181714,0.0,0.0,10.0,3.0,2.2
3684,2010,G862,20044.0,Ponti sul Mincio,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.099844991,0.187169365,0.08440037,0.046633130999999994,0.549263311,0.0,0.032688833,5.14705e-05,49.06590735,14.63625364,2.239160015,685.2046699,6.822427945,2.099208598,0.0,0.0,1.6636805730000002,14.63625364,2.239160015,0.0,0.0,7.0,6.0,5.2
3685,2010,G917,20045.0,Porto Mantovano,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.078977132,0.21029700699999998,0.109718966,0.066999802,0.530048532,0.002712978,0.0012455839999999999,8.82529e-05,49.351731799999996,36.44030738,-20.09323645,2951.474851,19.9386554,3.323109234,0.0,0.0,3.333950732,36.44030738,-20.09323645,0.0,0.0,8.0,4.0,3.6
3686,2010,H129,20046.0,Quingentole,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.083373917,0.198121878,0.109176842,0.058973631,0.533632591,0.00039662,0.016324522,0.00012056799999999999,32.65563005,-10.53738932,-27.12294741,1863.164945,17.17346606,2.341836281,0.015665796000000003,0.0,3.009987686,-10.53738932,-27.12294741,0.0,0.0,5.0,3.0,4.2
3687,2010,H143,20047.0,Quistello,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.08181863,0.20906719699999998,0.105668576,0.05340996,0.542461661,0.00047186300000000005,0.007102113,0.000149483,21.13966933,-44.72518758,-34.78254435,1318.694555,22.35845655,2.884962135,0.0,0.0,3.584229391,-44.72518758,-34.78254435,0.0,0.0,2.0,2.0,4.8
3688,2010,H218,20048.0,Redondesco,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.078237443,0.21647699899999998,0.09510804199999999,0.042579262,0.548688285,0.0016663960000000001,0.017243573,7.27033e-05,44.41955474,20.29953695,-51.6164645,2108.120473,14.16044878,0.0,0.0,4.0,2.9837043839999997,20.29953695,-51.6164645,0.0,0.0,7.0,1.0,2.2
3689,2010,H248,20049.0,Revere,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.079131131,0.17856832,0.090004665,0.036384559,0.52881926,0.000607392,0.08648467300000001,0.00013913,31.4849185,-20.32345006,-34.588789299999995,1394.2402240000001,17.61990344,2.84191991,0.23255814,0.0,3.9789500710000003,-20.32345006,-34.588789299999995,0.0,0.0,4.0,2.0,4.0
3690,2010,H342,20050.0,Rivarolo Mantovano,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.080005414,0.217710844,0.092144241,0.0,0.5502297629999999,0.00022313099999999997,0.059686605999999996,3.01848e-05,51.51860203,36.83124935,-48.00882403,2319.84486,17.76803074,2.538290106,0.0,0.0,3.945885006,36.83124935,-48.00882403,0.0,0.0,8.0,1.0,1.8
3691,2010,H481,20051.0,Rodigo,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.032755087,0.212946007,0.113956269,0.067854123,0.5466400579999999,0.004357439,0.021491016,0.000148601,30.99968361,-10.60975313,-23.16752331,3772.443639,28.23502838,6673.73398,0.0,0.0,2.320185615,-10.60975313,-23.16752331,0.0,0.0,5.0,3.0,4.2
3692,2010,H541,20052.0,Roncoferraro,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.08872827800000001,0.19016412,0.08514549800000001,0.055125482999999996,0.527331393,0.0,0.053505227999999995,2.74257e-05,31.19942405,-28.59190903,-28.23556724,1020.265943,14.12588993,0.0,0.0,0.0,4.319654428,-28.59190903,-28.23556724,0.0,0.0,3.0,3.0,5.0
3693,2010,H604,20053.0,Roverbella,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.099844991,0.187169365,0.08440037,0.046633130999999994,0.549263311,0.0,0.032688833,3.53775e-05,49.06590735,14.63625488,2.239160015,470.96555480000006,6.822427945,2.099208598,0.0,0.0,1.6636805730000002,14.63625488,2.239160015,0.0,0.0,7.0,6.0,5.2
3694,2010,H652,20054.0,Sabbioneta,Mantova,MN,20.0,Lombardia,LOM,3.0,Nord-ovest,0.08652158,0.195144354,0.097823165,0.059075035,0.522375567,0.0,0.039060299,2.28316e-05,46.494145200000006,17.88716626,-34.595237100000006,2064.894812,3.4669736089999996,10.40092083,0.10666666699999999,0.0,0.780640125,17.88716626,-34.595237100000006,0.0,0.0,7.0,2.0,2.8
